Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;+/-2%;41.66205597;178.719223;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;190.0199432;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;213.7512665;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;-6%;41.6627655;33.94158936;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;-4%;41.6627655;60.43698502;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;-2%;41.6627655;110.442749;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;+2%;41.66133881;246.9956818;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;+4%;41.65912247;319.6028137;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/Freeflow;+6%;41.65872955;393.5609741;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;0%;12.48837757;286.4405212;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;+/-2%;12.48783493;289.2736511;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;+/-4%;12.48834038;299.2467346;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;+/-6%;12.48767376;316.2589722;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;-6%;12.48871517;144.3342743;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;-4%;12.48871517;182.4260712;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;-2%;12.48864937;229.911911;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;+2%;12.48702335;348.6354065;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;+4%;12.48796558;416.0673828;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go;+6%;12.48662758;488.1837769;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;0%;5.839619637;420.158844;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;+/-2%;5.839772701;424.6197815;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;+/-4%;5.839612007;435.3119202;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;+/-6%;5.839401722;450.3463135;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;-6%;5.839708805;271.2845154;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;-4%;5.839848042;313.2316284;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;-2%;5.839827061;362.089325;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;+2%;5.839718819;487.1502686;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;+4%;5.839376926;557.3921509;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;URB/Local/50/St+Go2;+6%;5.839095116;629.40802;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;190.5485535;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;191.2048187;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;199.4420013;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;227.0523224;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;9.28285408;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;42.3099823;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;110.9139099;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;271.495697;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;356.5739441;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;444.8218384;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;0%;15.47837925;308.1515808;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;312.5100708;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;323.4963684;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;343.5741272;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;152.2375488;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;194.1643372;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;246.9128113;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+2%;15.45716667;378.1073914;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+4%;15.46105671;452.8283081;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+6%;15.43054295;534.9106445;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;0%;6.126023769;454.1271362;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1227355;459.9825134;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124218941;471.04953;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+/-6%;6.126291752;485.6419678;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;-6%;6.127859116;302.5437622;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;-4%;6.126489639;347.932251;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;-2%;6.125799179;397.866272;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+2%;6.119670868;522.0987549;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+4%;6.12195015;594.166626;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+6%;6.124723434;668.7401123;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;41.66257095;187.3769379;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+/-2%;41.66205597;190.8243866;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;202.8855743;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;228.2230682;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;-6%;41.6627655;36.24242783;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;-4%;41.6627655;64.53083801;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;-2%;41.6627655;117.9256668;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+2%;41.66133881;263.7232056;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+4%;41.65912247;341.2402954;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+6%;41.65872955;420.2037354;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;12.48837757;305.8674927;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+/-2%;12.48783493;308.8914795;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+/-4%;12.48834038;319.5347595;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+/-6%;12.48767376;337.7002258;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;-6%;12.48871517;154.1364288;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;-4%;12.48871517;194.8081818;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;-2%;12.48864937;245.5107269;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+2%;12.48702335;372.2723389;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+4%;12.48796558;444.2612;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+6%;12.48662758;521.263916;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;0%;5.839619637;448.6631775;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+/-2%;5.839772701;453.4247742;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+/-4%;5.839612007;464.8400269;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+/-6%;5.839401722;480.8872375;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;-6%;5.839708805;289.7124023;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;-4%;5.839848042;334.503479;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;-2%;5.839827061;386.6678467;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+2%;5.839718819;520.1817627;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+4%;5.839376926;595.1764526;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+6%;5.839095116;672.0621338;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;0.220089406;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;0.245372251;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;0.301394939;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;0.404233009;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;0.033252329;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;0.054810487;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;0.114633478;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;0.37611118;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;0.547979176;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;0.775213838;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;0%;15.47837925;0.402838171;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;0.414518505;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;0.446418673;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;0.503283858;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;0.188963205;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;0.23822549;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;0.309077471;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+2%;15.45716667;0.519959629;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+4%;15.46105671;0.654611886;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+6%;15.43054295;0.817604423;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;0%;6.126023769;0.498695552;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1227355;0.50652504;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124218941;0.521760285;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.126291752;0.541612446;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;-6%;6.127859116;0.331313878;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;-4%;6.126489639;0.381247222;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;-2%;6.125799179;0.434715867;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+2%;6.119670868;0.578334153;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+4%;6.12195015;0.662273526;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+6%;6.124723434;0.751910746;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;0%;41.66257095;0.209664434;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+/-2%;41.66205597;0.221532345;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;0.256194443;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;0.317550749;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;-6%;41.6627655;0.069316678;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;-4%;41.6627655;0.091338515;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;-2%;41.6627655;0.138173908;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+2%;41.66133881;0.304890662;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+4%;41.65912247;0.4210504;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+6%;41.65872955;0.565784633;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;0%;12.48837757;0.349439651;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+/-2%;12.48783493;0.356213063;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+/-4%;12.48834038;0.380786151;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+/-6%;12.48767376;0.422359645;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;-6%;12.48871517;0.195761219;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;-4%;12.48871517;0.229295045;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;-2%;12.48864937;0.280673295;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+2%;12.48702335;0.43175289;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+4%;12.48796558;0.532277465;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+6%;12.48662758;0.648957968;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;0%;5.839619637;0.439677477;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+/-2%;5.839772701;0.445916176;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+/-4%;5.839612007;0.462024063;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+/-6%;5.839401722;0.488591194;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;-6%;5.839708805;0.308849305;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;-4%;5.839848042;0.337459207;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;-2%;5.839827061;0.377306044;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+2%;5.839718819;0.514526248;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+4%;5.839376926;0.58658874;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+6%;5.839095116;0.668333232;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;0.004490115;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;0.004215121;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;0.004895607;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;0.00748348;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;0.00128233;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;0.001699455;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;0.002811532;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;0.005618708;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;0.008091761;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;0.01368463;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;0%;15.47837925;0.00851005;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;0.008664168;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;0.008577678;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;0.008886621;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;0.005336934;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;0.006260613;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;0.007347268;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+2%;15.45716667;0.009981075;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+4%;15.46105671;0.010894745;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+6%;15.43054295;0.012436303;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;0%;6.126023769;0.013015613;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1227355;0.013078887;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124218941;0.013121124;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.126291752;0.013287405;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;-6%;6.127859116;0.010080975;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;-4%;6.126489639;0.01114201;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;-2%;6.125799179;0.012095748;ØGermany;;
